1.01474,-0.13635,1.99816
1.01763,-0.13923,2.00438
1.01969,-0.14252,2.01024
1.02184,-0.14795,2.01439
1.02480,-0.15851,2.02004
1.02750,-0.16704,2.02744
1.03424,-0.18056,2.03305
1.04117,-0.18983,2.03313
1.04152,-0.18681,2.03152
1.04190,-0.18254,2.02747
1.04184,-0.17703,2.02384
1.04273,-0.17543,2.02359
1.04421,-0.17509,2.02540
1.04580,-0.17261,2.02698
1.04841,-0.17407,2.02927
1.05359,-0.18373,2.03543
1.05349,-0.18440,2.03959
1.04841,-0.17029,2.03934
1.04767,-0.16230,2.04233
1.04866,-0.16222,2.05298
1.04898,-0.16571,2.06589
1.04927,-0.16641,2.07542
1.04919,-0.16572,2.08269
1.04956,-0.17122,2.09287
1.05100,-0.18097,2.10366
1.05434,-0.19234,2.11345
1.05859,-0.20073,2.11841
1.06245,-0.20150,2.11477
1.06635,-0.20294,2.11195
1.07170,-0.20483,2.10958
1.07570,-0.19970,2.10426
1.07787,-0.19048,2.09590
1.07882,-0.18293,2.08878
1.08022,-0.17853,2.08691
1.07832,-0.16936,2.08565
1.07341,-0.15335,2.08587
1.07436,-0.14524,2.08838
1.07614,-0.14167,2.09343
1.07620,-0.14139,2.10234
1.07674,-0.14195,2.11089
1.07894,-0.14686,2.11960
1.08284,-0.15755,2.13419
1.08540,-0.17485,2.14793
1.08642,-0.17913,2.15298
1.08959,-0.18045,2.15263
1.09020,-0.17650,2.15050
1.09326,-0.17864,2.15009
1.09587,-0.18038,2.15183
1.10212,-0.18851,2.15595
1.10821,-0.18927,2.15796
1.11099,-0.18750,2.15794
1.11102,-0.18454,2.15777
1.11556,-0.18931,2.16656
1.12093,-0.19918,2.18280
1.11739,-0.20320,2.19215
1.10417,-0.19362,2.19357
1.09757,-0.18702,2.20122
1.10151,-0.20401,2.22179
1.10788,-0.21246,2.23785
1.10671,-0.20947,2.24033
1.10484,-0.21172,2.24480
1.10281,-0.21638,2.25466
1.10589,-0.22088,2.26545
1.11122,-0.22404,2.27446
1.11296,-0.22171,2.27058
1.11307,-0.21605,2.25816
1.11339,-0.20778,2.24694
1.11697,-0.21110,2.24807
1.12001,-0.21307,2.24896
1.12142,-0.20711,2.24335
1.12077,-0.20391,2.23662
1.12008,-0.19865,2.23026
1.12029,-0.19443,2.22541
1.11766,-0.17982,2.22132
1.11428,-0.16750,2.21955
1.11360,-0.15746,2.21854
1.11853,-0.16166,2.22117
1.12331,-0.16582,2.22362
1.12475,-0.16653,2.22558
1.12862,-0.17261,2.22694
1.13092,-0.17407,2.22679
1.13309,-0.17889,2.22984
1.13489,-0.18187,2.23030
1.13876,-0.18550,2.23287
1.14165,-0.18673,2.23433
1.14321,-0.18714,2.23542
1.14392,-0.19031,2.23520
1.14385,-0.19196,2.23819
1.14564,-0.19640,2.24328
1.14838,-0.20151,2.24881
1.15179,-0.20810,2.25154
1.15117,-0.21009,2.25283
1.14836,-0.21193,2.25407
1.13950,-0.21476,2.25635
1.13405,-0.21608,2.25934
1.13520,-0.21872,2.26063
1.13264,-0.22097,2.26715
1.13384,-0.22239,2.27028
1.13239,-0.22420,2.27203
1.12354,-0.22537,2.27702
1.11259,-0.22640,2.28536
1.11082,-0.22702,2.28586
1.11211,-0.22743,2.28500
1.11469,-0.22702,2.28468
1.11401,-0.22537,2.28605
1.10990,-0.22332,2.29408
1.11125,-0.22422,2.29572
1.11471,-0.22915,2.29249
1.11646,-0.23400,2.29847
1.12125,-0.23557,2.29947
1.12496,-0.23536,2.29899
1.12864,-0.23464,2.30150
1.13033,-0.23410,2.30279
1.13104,-0.23359,2.30357
1.12811,-0.23311,2.30734
1.12429,-0.23400,2.30898
1.12025,-0.23400,2.31028
1.11974,-0.23335,2.30884
1.12056,-0.23288,2.30428
