time,seconds_elapsed,steps
1777560159819756000,85.99375610351562,183
1777560160079349500,86.253349609375,184
1777560160245980000,86.41997998046875,185
1777560160505778000,86.67977783203125,186
1777560161025271300,87.19927124023438,187
1777560161691410400,87.86541040039063,188
1777560162247314000,88.42131396484375,189
1777560162674639600,88.8486396484375,190
1777560162932716500,89.10671655273437,191
1777560163451730400,89.62573046875,192
1777560163877845500,90.05184545898437,193
1777560164118836500,90.29283642578125,194
1777560164656018700,90.83001879882812,195
1777560165230609000,91.40460888671875,196
1777560165824704300,91.99870434570313,197
1777560166082793700,92.25679370117187,198
1777560166249731800,92.42373193359376,199
1777560166509136000,92.68313598632812,200
1777560167009216300,93.18321630859376,201
1777560167268867800,93.44286791992188,202
1777560167435563500,93.6095634765625,203
1777560167695205600,93.86920556640625,204
1777560168176641300,94.35064135742188,205
1777560168845014000,95.01901391601562,206
1777560169381398300,95.55539819335938,207
1777560170029777200,96.20377709960937,208
1777560170548618500,96.72261840820312,209
1777560170826418200,97.00041821289062,210
1777560170975222300,97.14922216796874,211
1777560171235186000,97.40918603515625,212
1777560171752873700,97.92687377929687,213
1777560171995073300,98.1690732421875,214
1777560172160615400,98.33461547851563,215
1777560172419936500,98.5939365234375,216
1777560172920180200,99.09418017578125,217
1777560173346478800,99.52047875976562,218
1777560173605803000,99.77980297851562,219
1777560174125220000,100.29922021484376,220
1777560174791734300,100.965734375,221
1777560175347779800,101.52177978515626,222
1777560175607047200,101.78104711914062,223
1777560176034481700,102.20848168945312,224
1777560176570750000,102.74475,225
1777560177256174000,103.43017407226563,226
1777560177794822100,103.968822265625,227
1777560178460567600,104.63456762695313,228
1777560178998113800,105.17211376953125,229
1777560179257358300,105.4313583984375,230
1777560179425289700,105.59928979492187,231
1777560179684846800,105.85884692382812,232
1777560180220935400,106.39493530273438,233
1777560180647085800,106.8210859375,234
1777560180888144100,107.06214404296875,235
1777560181480908800,107.65490869140625,236
1777560181740270000,107.91427001953124,237
1777560182277822000,108.45182202148438,238
1777560183000346000,109.17434619140624,239
