time,seconds_elapsed,x,y,z
1774790036291193900,6.17219384765625,0.5856466079516339,4.412381271860249,8.738716070586781
1774790036309719800,6.1907197265625,0.7123092484645995,4.4475504333092,8.711438439070953
1774790036328246000,6.20924609375,0.7123092484645995,4.4475504333092,8.711438439070953
1774790036346772000,6.22777197265625,0.6959501414465019,4.44328124672129,8.714938563360931
1774790036365298200,6.246298095703125,0.6553892797898073,4.424011125948443,8.727877144496306
1774790036383824100,6.26482421875,0.6235850816025981,4.401073225837821,8.741793014411641
1774790036402350000,6.28335009765625,0.6114358693885817,4.383098163444361,8.751676734616955
1774790036420876300,6.301876220703125,0.6147812131026262,4.361399587329692,8.762276342347144
1774790036439402200,6.32040234375,0.6271945236689405,4.359524118499606,8.762329912169475
1774790036457928400,6.338928466796875,0.6271881508043867,4.356881448618433,8.763644679365722
1774790036476454400,6.357454345703125,0.6180717096818886,4.349336790670682,8.768038882384667
1774790036494980600,6.375980712890625,0.6054088009031302,4.342399735110282,8.772359644035532
1774790036513506600,6.394506591796875,0.6184526441541705,4.32612619558351,8.779487312299327
1774790036532032800,6.41303271484375,0.6534729527398832,4.298946936778916,8.790294496477157
1774790036550558700,6.431558837890625,0.6591313024912264,4.243619747696498,8.816716302741998
1774790036569084700,6.450084716796875,0.6591313024912264,4.243619747696498,8.816716302741998
1774790036587611000,6.46861083984375,0.6402052704404695,4.209689886500219,8.834358905500615
1774790036606136800,6.48713671875,0.6247233145727273,4.173022272773782,8.852844451991869
1774790036624663000,6.5056630859375,0.6442444768908027,4.146968878601938,8.863681355616452
1774790036643189200,6.524189208984375,0.6589123098108257,4.139278395634097,8.866197489985016
1774790036661715200,6.542715087890625,0.6562562668175653,4.142935143892734,8.864686407637958
1774790036680241400,6.561241455078125,0.6440125118878586,4.172718875560863,8.851605169124412
1774790036698767400,6.579767333984375,0.6361784190131816,4.2054317895935505,8.83667751376375
1774790036717293600,6.59829345703125,0.6958612492288025,4.214208966017736,8.827993481678465
1774790036735819800,6.61681982421875,0.7826357531641182,4.155734446299572,8.848423672593238
1774790036754345700,6.635345703125,0.8286266730407894,4.093747828462405,8.873097292021805
1774790036772872000,6.653871826171875,0.8111802913167929,4.075454081158721,8.883124988839565
1774790036791398000,6.67239794921875,0.7833047853444624,4.131104569530129,8.859890385826663
1774790036809924000,6.690924072265625,0.7834877617821242,4.230214937908735,8.812983462269258
1774790036828450000,6.709449951171875,0.9506757316598873,4.39136470249315,8.717188807346677
1774790036846976300,6.727976318359375,0.9506757316598873,4.39136470249315,8.717188807346677
1774790036865502500,6.74650244140625,1.0238204580027084,4.414665358162834,8.697112764889976
1774790036884028400,6.7650283203125,1.0466912131243533,4.415125231333714,8.694156410831859
1774790036902554600,6.7835546875,1.0384539702223379,4.412381509875623,8.69653676833699
1774790036921080600,6.80208056640625,1.028848638083197,4.4178490865915485,8.694902467999086
1774790036939606800,6.820606689453125,1.0341347263122387,4.423637664942249,8.691331553745917
1774790036958133000,6.839133056640625,1.0310702573480701,4.436122319683959,8.685330269437888
1774790036976659000,6.857658935546875,0.9952040165132302,4.424142726457816,8.695618385224039
1774790036995185200,6.87618505859375,0.9416714868330106,4.3846153833211075,8.721562460432741
1774790037013711400,6.89471142578125,0.8878895642730484,4.3286847861683615,8.755077906201041
1774790037032237600,6.913237548828125,0.8748387695035335,4.289282390342878,8.77575995018483
1774790037050763500,6.931763427734375,0.8894458459599851,4.272774087461819,8.782342323356529
1774790037069289700,6.950289794921875,0.9194587491129097,4.2782180635969915,8.776599273579269
1774790037087815700,6.968815673828125,0.9310218598207637,4.284789848784463,8.772173234056059
1774790037106342000,6.987341796875,0.9117891566505499,4.269854586936218,8.781470909832487
1774790037124868000,7.0058681640625,0.8662112826040257,4.23813887207554,8.80142635684079
1774790037143394300,7.024394287109375,0.8215357568320668,4.19907771601841,8.824402208369923
1774790037161920300,7.042920166015625,0.7965903529183369,4.168534373849613,8.841154561688855
1774790037180446500,7.061446533203125,0.7883330143732759,4.160490164351073,8.84568265600723
1774790037198972700,7.07997265625,0.7859143789198262,4.172816672092484,8.84008985305659
1774790037217499000,7.098498779296875,0.7841394818765569,4.194348906867748,8.830051614821949
1774790037236025000,7.117025146484375,0.771072473210961,4.2236811813872315,8.817211209847006
1774790037254551000,7.135551025390625,0.7605914790801528,4.257544076901353,8.801821858864951
1774790037273077200,7.1540771484375,0.7691861325284819,4.290912342047859,8.784854749305035
1774790037291603500,7.172603515625,0.7885101780614976,4.29893395604986,8.779217934452642
1774790037310129400,7.19112939453125,0.7563092279001247,4.318858433433243,8.772269215189173
1774790037328655600,7.209655517578125,0.6573899064396219,4.353304324525037,8.763208828333541
1774790037347181800,7.228181884765625,0.5476160003771291,4.400833915780246,8.747001003878374
1774790037365708000,7.2467080078125,0.5481227018267387,4.3991942994005555,8.747794008769516
1774790037384234200,7.265234130859375,0.6690494124448176,4.325394729180717,8.776137095583849
1774790037402760200,7.28376025390625,0.7714467246311719,4.244268327087686,8.807287057813896
1774790037421286400,7.302286376953125,0.7553275377092137,4.205225118108372,8.827389819012671
1774790037439812600,7.3208125,0.6250761630425663,4.238823827618745,8.821502216108522
1774790037458338800,7.3393388671875,0.4113383611975495,4.340677857378352,8.784450209948975
1774790037476865000,7.357864990234375,0.4113383611975495,4.340677857378352,8.784450209948975
1774790037495391200,7.37639111328125,0.39864602977335784,4.361868756603419,8.774533109693808
1774790037513917200,7.394917236328125,0.441290734693627,4.357234264402253,8.774794644468468
